content,score,Label,text_clean,text_StopWord,text_tokens,text_steamindo
"Parah banget, makin update malah makin error shoppee nya. Ketika mau beli pulsa, tiba"" saldo shoppee paynya tidak bisa di cek. Cache udah dihapus, bahkan sampai 3 kali uninstall shoppee. Apk lain ga ada trouble dan penyimpanan ngga terlalu penuh. Tolong diperbaiki lagi shoppee, sungguh mengecewakan sekali",1,Negatif,parah banget makin update malah makin error shoppee nya ketika mau beli pulsa tiba saldo shoppee paynya tidak bisa di cek cache udah dihapus bahkan sampai  kali uninstall shoppee apk lain ga ada trouble dan penyimpanan ngga terlalu penuh tolong diperbaiki lagi shoppee sungguh mengecewakan sekali,parah banget update error shoppee nya beli pulsa saldo shoppee paynya cek cache udah dihapus kali uninstall shoppee apk ga trouble penyimpanan ngga penuh tolong diperbaiki shoppee sungguh mengecewakan,"['parah', 'banget', 'update', 'error', 'shoppee', 'nya', 'beli', 'pulsa', 'saldo', 'shoppee', 'paynya', 'cek', 'cache', 'udah', 'dihapus', 'kali', 'uninstall', 'shoppee', 'apk', 'ga', 'trouble', 'penyimpanan', 'ngga', 'penuh', 'tolong', 'diperbaiki', 'shoppee', 'sungguh', 'mengecewakan']",parah banget update error shoppee nya beli pulsa saldo shoppee paynya cek cache udah hapus kali uninstall shoppee apk ga trouble simpan ngga penuh tolong baik shoppee sungguh kecewa
"Udah kecewa 3 kali sama aplikasi ini, pertama ditipu sama akun abal, kenapa aplikasi ini banyak sekali penjual yg nipu, yg ke dua shopepay saya gak bisa dipake, terus Kasus ke 3 status pesanan diterima, tapi bukan alamat gue, di chat ke pihak shopee gk kasih kejelasa, penjualnya juga gk tanggung jawab, banyak penipu di shopee",1,Negatif,udah kecewa  kali sama aplikasi ini pertama ditipu sama akun abal kenapa aplikasi ini banyak sekali penjual yg nipu yg ke dua shopepay saya gak bisa dipake terus kasus ke  status pesanan diterima tapi bukan alamat gue di chat ke pihak shopee gk kasih kejelasa penjualnya juga gk tanggung jawab banyak penipu di shopee,udah kecewa kali aplikasi ditipu akun abal aplikasi penjual yg nipu yg shopepay gak dipake status pesanan diterima alamat gue chat shopee gk kasih kejelasa penjualnya gk tanggung penipu shopee,"['udah', 'kecewa', 'kali', 'aplikasi', 'ditipu', 'akun', 'abal', 'aplikasi', 'penjual', 'yg', 'nipu', 'yg', 'shopepay', 'gak', 'dipake', 'status', 'pesanan', 'diterima', 'alamat', 'gue', 'chat', 'shopee', 'gk', 'kasih', 'kejelasa', 'penjualnya', 'gk', 'tanggung', 'penipu', 'shopee']",udah kecewa kali aplikasi tipu akun abal aplikasi jual yg nipu yg shopepay gak dipake status pesan terima alamat gue chat shopee gk kasih jasa jual gk tanggung tipu shopee
Setelah update ga bisa di pencet sama sekali... Aplikasi terlalau berat... Pas coba di web login susahnya minta ampun kaya jadi hacker di akun sendiri... Login minta otp.. Pas udh minta otp login lagi pas login minta kode otp lagi... Haddeehh...,1,Negatif,setelah update ga bisa di pencet sama sekali aplikasi terlalau berat pas coba di web login susahnya minta ampun kaya jadi hacker di akun sendiri login minta otp pas udh minta otp login lagi pas login minta kode otp lagi haddeehh,update ga pencet aplikasi terlalau berat pas coba web login susahnya ampun kaya hacker akun login otp pas udh otp login pas login kode otp haddeehh,"['update', 'ga', 'pencet', 'aplikasi', 'terlalau', 'berat', 'pas', 'coba', 'web', 'login', 'susahnya', 'ampun', 'kaya', 'hacker', 'akun', 'login', 'otp', 'pas', 'udh', 'otp', 'login', 'pas', 'login', 'kode', 'otp', 'haddeehh']",update ga pencet aplikasi lalau berat pas coba web login susah ampun kaya hacker akun login otp pas udh otp login pas login kode otp haddeehh
"ini kenapa saldo penjual saya kena penyesuain saldo sebesar 810.000 ya? 810.000 hilang..sudah buat laporan berkali kali tapi tetap saja uang tidak kembali, bahkan sudah hampir sebulan",1,Negatif,ini kenapa saldo penjual saya kena penyesuain saldo sebesar  ya  hilangsudah buat laporan berkali kali tapi tetap saja uang tidak kembali bahkan sudah hampir sebulan,saldo penjual kena penyesuain saldo ya hilangsudah laporan berkali kali uang sebulan,"['saldo', 'penjual', 'kena', 'penyesuain', 'saldo', 'ya', 'hilangsudah', 'laporan', 'berkali', 'kali', 'uang', 'sebulan']",saldo jual kena penyesuain saldo ya hilangsudah lapor kali kali uang bulan
"Shopee tuh sekarang kenapa ya ? Tampilan spinjam nya baru. Dan setau saya kalau tampilan baru dan pembaruan sistem baru. Harusnya lebih memudahkan dan bagus. Tapi ini engga. BURUK BANGET 1) Yang biasanya total tagihan perbulan bisa terlihat, ini engga sama sekali. Masa harus nunggu 10hari sebelum jatuh tempo baru bisa terlihat tagihan nya ??????",1,Negatif,shopee tuh sekarang kenapa ya  tampilan spinjam nya baru dan setau saya kalau tampilan baru dan pembaruan sistem baru harusnya lebih memudahkan dan bagus tapi ini engga buruk banget  yang biasanya total tagihan perbulan bisa terlihat ini engga sama sekali masa harus nunggu hari sebelum jatuh tempo baru bisa terlihat tagihan nya ,shopee tuh ya tampilan spinjam nya setau tampilan pembaruan sistem memudahkan bagus engga buruk banget total tagihan perbulan engga nunggu jatuh tempo tagihan nya,"['shopee', 'tuh', 'ya', 'tampilan', 'spinjam', 'nya', 'setau', 'tampilan', 'pembaruan', 'sistem', 'memudahkan', 'bagus', 'engga', 'buruk', 'banget', 'total', 'tagihan', 'perbulan', 'engga', 'nunggu', 'jatuh', 'tempo', 'tagihan', 'nya']",shopee tuh ya tampil spinjam nya tau tampil baru sistem mudah bagus engga buruk banget total tagih bulan engga nunggu jatuh tempo tagih nya
"Gak jelas sekarang shoppe,status pengiriman sering muter2 aja,lewatin alamt tertntu, tiba2 otomatis balikin barang,tanpa ada information, malah udh ke klik menerima,tolong kerja sama nya",1,Negatif,gak jelas sekarang shoppestatus pengiriman sering muter ajalewatin alamt tertntu tiba otomatis balikin barangtanpa ada information malah udh ke klik menerimatolong kerja sama nya,gak shoppestatus pengiriman muter ajalewatin alamt tertntu otomatis balikin barangtanpa information udh klik menerimatolong kerja nya,"['gak', 'shoppestatus', 'pengiriman', 'muter', 'ajalewatin', 'alamt', 'tertntu', 'otomatis', 'balikin', 'barangtanpa', 'information', 'udh', 'klik', 'menerimatolong', 'kerja', 'nya']",gak shoppestatus kirim muter ajalewatin alamt tertntu otomatis balikin barangtanpa information udh klik menerimatolong kerja nya
"Menu shopee video black screen, nge bug terus.. ini gimana ? Buka produk juga GK bisa lancar, pdhl jaringan bagus. Tolong segera di perbaiki... Mengganggu sekali",2,Negatif,menu shopee video black screen nge bug terus ini gimana  buka produk juga gk bisa lancar pdhl jaringan bagus tolong segera di perbaiki mengganggu sekali,menu shopee video black screen nge bug gimana buka produk gk lancar pdhl jaringan bagus tolong perbaiki mengganggu,"['menu', 'shopee', 'video', 'black', 'screen', 'nge', 'bug', 'gimana', 'buka', 'produk', 'gk', 'lancar', 'pdhl', 'jaringan', 'bagus', 'tolong', 'perbaiki', 'mengganggu']",menu shopee video black screen nge bug gimana buka produk gk lancar pdhl jaring bagus tolong baik ganggu
"Saya daftar spay later & limitnya 300 rb. Saya sangat senang sekali shope ngasih limit yg sangat sedikit karna istri saya tdk jd belanja karna spay limitnya sedikit. Mudah2an shope ngasih limit yg sangat sedikit bagi yg mendaftar spay, supaya istri & sodara2 saya tdk belanja melalui spay 🙏",2,Negatif,saya daftar spay later  limitnya  rb saya sangat senang sekali shope ngasih limit yg sangat sedikit karna istri saya tdk jd belanja karna spay limitnya sedikit mudahan shope ngasih limit yg sangat sedikit bagi yg mendaftar spay supaya istri  sodara saya tdk belanja melalui spay ,daftar spay later limitnya rb senang shope ngasih limit yg karna istri tdk jd belanja karna spay limitnya mudahan shope ngasih limit yg yg mendaftar spay istri sodara tdk belanja spay,"['daftar', 'spay', 'later', 'limitnya', 'rb', 'senang', 'shope', 'ngasih', 'limit', 'yg', 'karna', 'istri', 'tdk', 'jd', 'belanja', 'karna', 'spay', 'limitnya', 'mudahan', 'shope', 'ngasih', 'limit', 'yg', 'yg', 'mendaftar', 'spay', 'istri', 'sodara', 'tdk', 'belanja', 'spay']",daftar spay later limit rb senang shope ngasih limit yg karna istri tdk jd belanja karna spay limit mudah shope ngasih limit yg yg daftar spay istri sodara tdk belanja spay
"Belanja dropship di Shopee terakhir ada masalah dari seller tapi ga bisa dikomplain Karna status pesanan selesai. Padahal belum klik selesai tapi dalam 2x24jam sepertinya otomatis selesai. Karena saya dropship jadi saya tunggu info dari customer sya, tapi lama. Saran aja buat shopee kalo pembeli belum konfirmasi terima pesanan harusnya diberi waktu lebih lama apalagi yg dropship, Karna harus cek dulu barangnya..",4,Positif,belanja dropship di shopee terakhir ada masalah dari seller tapi ga bisa dikomplain karna status pesanan selesai padahal belum klik selesai tapi dalam xjam sepertinya otomatis selesai karena saya dropship jadi saya tunggu info dari customer sya tapi lama saran aja buat shopee kalo pembeli belum konfirmasi terima pesanan harusnya diberi waktu lebih lama apalagi yg dropship karna harus cek dulu barangnya,belanja dropship shopee seller ga dikomplain karna status pesanan selesai klik selesai xjam otomatis selesai dropship tunggu info customer sya saran aja shopee kalo pembeli konfirmasi terima pesanan yg dropship karna cek barangnya,"['belanja', 'dropship', 'shopee', 'seller', 'ga', 'dikomplain', 'karna', 'status', 'pesanan', 'selesai', 'klik', 'selesai', 'xjam', 'otomatis', 'selesai', 'dropship', 'tunggu', 'info', 'customer', 'sya', 'saran', 'aja', 'shopee', 'kalo', 'pembeli', 'konfirmasi', 'terima', 'pesanan', 'yg', 'dropship', 'karna', 'cek', 'barangnya']",belanja dropship shopee seller ga komplain karna status pesan selesai klik selesai xjam otomatis selesai dropship tunggu info customer sya saran aja shopee kalo beli konfirmasi terima pesan yg dropship karna cek barang
Untuk expedisi cargo shopee express buat juga dong...expedisi2 jne dan jnt cargo sudah makin parah sekarang. Makin lemot. Expedisi paling bagus saat ini shopee express 👍👍,5,Positif,untuk expedisi cargo shopee express buat juga dongexpedisi jne dan jnt cargo sudah makin parah sekarang makin lemot expedisi paling bagus saat ini shopee express ,expedisi cargo shopee express dongexpedisi jne jnt cargo parah lemot expedisi bagus shopee express,"['expedisi', 'cargo', 'shopee', 'express', 'dongexpedisi', 'jne', 'jnt', 'cargo', 'parah', 'lemot', 'expedisi', 'bagus', 'shopee', 'express']",expedisi cargo shopee express dongexpedisi jne jnt cargo parah lot expedisi bagus shopee express
"Ini sebenarnya sangat membantu pakai alfagift.. Tapi pakai alfagift ga menjamin bisa tanggung jawab kalo barang kurang atau salah pengantaran, bahkan barang gak ada pun ga ada pengembalian dana!!",2,Negatif,ini sebenarnya sangat membantu pakai alfagift tapi pakai alfagift ga menjamin bisa tanggung jawab kalo barang kurang atau salah pengantaran bahkan barang gak ada pun ga ada pengembalian dana,membantu pakai alfagift pakai alfagift ga menjamin tanggung kalo barang salah pengantaran barang gak ga pengembalian dana,"['membantu', 'pakai', 'alfagift', 'pakai', 'alfagift', 'ga', 'menjamin', 'tanggung', 'kalo', 'barang', 'salah', 'pengantaran', 'barang', 'gak', 'ga', 'pengembalian', 'dana']",bantu pakai alfagift pakai alfagift ga jamin tanggung kalo barang salah antar barang gak ga kembali dana
Aplikasi yg sangat bagus sekali bagi saya..cuma ada kendala sedikit dari informasi pengiriman sangat lambat sekali pemberitahuan dimana posisi barang atau lokasi barang..contoh nya saya belanja alat pancing kemaren ditoko yg ada di Jakarta Utara pengiriman dari tgl 9 sampai barang tgl 14. Cuma pemberitahuanpaket saya sampai tgl 14 cuma di logistik Jakarta Utara .padahal tgl 14 paket saya itu sudah saya terima..terimakasih🙏🙏🙏,5,Positif,aplikasi yg sangat bagus sekali bagi sayacuma ada kendala sedikit dari informasi pengiriman sangat lambat sekali pemberitahuan dimana posisi barang atau lokasi barangcontoh nya saya belanja alat pancing kemaren ditoko yg ada di jakarta utara pengiriman dari tgl  sampai barang tgl  cuma pemberitahuanpaket saya sampai tgl  cuma di logistik jakarta utara padahal tgl  paket saya itu sudah saya terimaterimakasih,aplikasi yg bagus sayacuma kendala informasi pengiriman lambat pemberitahuan dimana posisi barang lokasi barangcontoh nya belanja alat pancing kemaren ditoko yg jakarta utara pengiriman tgl barang tgl pemberitahuanpaket tgl logistik jakarta utara tgl paket terimaterimakasih,"['aplikasi', 'yg', 'bagus', 'sayacuma', 'kendala', 'informasi', 'pengiriman', 'lambat', 'pemberitahuan', 'dimana', 'posisi', 'barang', 'lokasi', 'barangcontoh', 'nya', 'belanja', 'alat', 'pancing', 'kemaren', 'ditoko', 'yg', 'jakarta', 'utara', 'pengiriman', 'tgl', 'barang', 'tgl', 'pemberitahuanpaket', 'tgl', 'logistik', 'jakarta', 'utara', 'tgl', 'paket', 'terimaterimakasih']",aplikasi yg bagus sayacuma kendala informasi kirim lambat pemberitahuan mana posisi barang lokasi barangcontoh nya belanja alat pancing kemaren toko yg jakarta utara kirim tgl barang tgl pemberitahuanpaket tgl logistik jakarta utara tgl paket terimaterimakasih
"kecewa bgt sama kebijakan baru ttg bebas pengembalian yang sangat merugikan penjual, karna pembeli bisa bebas seenakny mengembalikan barang padahal barang tidak ada kendala sama sekali, ini makin menunjukan shopee hanya pro ke pembeli dan mendzalimi penjual2 yg untung penjualannya juga ga seberapa",1,Negatif,kecewa bgt sama kebijakan baru ttg bebas pengembalian yang sangat merugikan penjual karna pembeli bisa bebas seenakny mengembalikan barang padahal barang tidak ada kendala sama sekali ini makin menunjukan shopee hanya pro ke pembeli dan mendzalimi penjual yg untung penjualannya juga ga seberapa,kecewa bgt kebijakan ttg bebas pengembalian merugikan penjual karna pembeli bebas seenakny mengembalikan barang barang kendala menunjukan shopee pro pembeli mendzalimi penjual yg untung penjualannya ga,"['kecewa', 'bgt', 'kebijakan', 'ttg', 'bebas', 'pengembalian', 'merugikan', 'penjual', 'karna', 'pembeli', 'bebas', 'seenakny', 'mengembalikan', 'barang', 'barang', 'kendala', 'menunjukan', 'shopee', 'pro', 'pembeli', 'mendzalimi', 'penjual', 'yg', 'untung', 'penjualannya', 'ga']",kecewa bgt bijak ttg bebas kembali rugi jual karna beli bebas seenakny kembali barang barang kendala tunjuk shopee pro beli mendzalimi jual yg untung jual ga
"bagus sih, tpi kok suka lag ya, black screen trus pdahal sinyal bagus eh malah kayak hilang sinyal, udah smpe down un down un masih tetep gitu",4,Positif,bagus sih tpi kok suka lag ya black screen trus pdahal sinyal bagus eh malah kayak hilang sinyal udah smpe down un down un masih tetep gitu,bagus sih tpi suka lag ya black screen trus pdahal sinyal bagus eh kayak hilang sinyal udah smpe down un down un tetep gitu,"['bagus', 'sih', 'tpi', 'suka', 'lag', 'ya', 'black', 'screen', 'trus', 'pdahal', 'sinyal', 'bagus', 'eh', 'kayak', 'hilang', 'sinyal', 'udah', 'smpe', 'down', 'un', 'down', 'un', 'tetep', 'gitu']",bagus sih tpi suka lag ya black screen trus pdahal sinyal bagus eh kayak hilang sinyal udah smpe down un down un tetep gitu
"dgn adanya aplikasi shope sangat membantu bagi saya yg mageran untuk berbelanja ke luar rumah, selain itu banyak pilihan yg saya inginkan. jadi tinggal cari produknya dan klik akhirnyaaaaaaaa barang yg kuinginkan bisa ku dpti dgn mudah. thank shope 🙏😀",5,Positif,dgn adanya aplikasi shope sangat membantu bagi saya yg mageran untuk berbelanja ke luar rumah selain itu banyak pilihan yg saya inginkan jadi tinggal cari produknya dan klik akhirnyaaaaaaaa barang yg kuinginkan bisa ku dpti dgn mudah thank shope ,dgn aplikasi shope membantu yg mageran berbelanja rumah pilihan yg tinggal cari produknya klik akhirnyaaaaaaaa barang yg kuinginkan ku dpti dgn mudah thank shope,"['dgn', 'aplikasi', 'shope', 'membantu', 'yg', 'mageran', 'berbelanja', 'rumah', 'pilihan', 'yg', 'tinggal', 'cari', 'produknya', 'klik', 'akhirnyaaaaaaaa', 'barang', 'yg', 'kuinginkan', 'ku', 'dpti', 'dgn', 'mudah', 'thank', 'shope']",dgn aplikasi shope bantu yg mageran belanja rumah pilih yg tinggal cari produk klik akhirnyaaaaaaaa barang yg ingin ku dpti dgn mudah thank shope
"Saya pengguna Shopee sudah sejak 2017, harga murah meriah, ongkir murah tanpa ada biaya penangan apapun dan gak ada biaya pelayanan spt skrg ini.. Akun baru yg baru saya bikin pun kena batasi sama si Shopee ini, Cs nya kurang kerjaan apa gimana sih..Sering sekali spt ini Shopee nya.. Batasi akun orang yg padahal sudah jelas untuk belanja..Skrg sudah biaya penanganan mahal ditambah biaya layanan..Apalagi yg level nya sudah platinum..Behhh biaya penanganan bisa lebih dr 10k sekali transaksi!!!!",1,Negatif,saya pengguna shopee sudah sejak  harga murah meriah ongkir murah tanpa ada biaya penangan apapun dan gak ada biaya pelayanan spt skrg ini akun baru yg baru saya bikin pun kena batasi sama si shopee ini cs nya kurang kerjaan apa gimana sihsering sekali spt ini shopee nya batasi akun orang yg padahal sudah jelas untuk belanjaskrg sudah biaya penanganan mahal ditambah biaya layananapalagi yg level nya sudah platinumbehhh biaya penanganan bisa lebih dr k sekali transaksi,pengguna shopee harga murah meriah ongkir murah biaya penangan apapun gak biaya pelayanan spt skrg akun yg bikin kena batasi si shopee cs nya kerjaan gimana sihsering spt shopee nya batasi akun orang yg belanjaskrg biaya penanganan mahal ditambah biaya layananapalagi yg level nya platinumbehhh biaya penanganan dr k transaksi,"['pengguna', 'shopee', 'harga', 'murah', 'meriah', 'ongkir', 'murah', 'biaya', 'penangan', 'apapun', 'gak', 'biaya', 'pelayanan', 'spt', 'skrg', 'akun', 'yg', 'bikin', 'kena', 'batasi', 'si', 'shopee', 'cs', 'nya', 'kerjaan', 'gimana', 'sihsering', 'spt', 'shopee', 'nya', 'batasi', 'akun', 'orang', 'yg', 'belanjaskrg', 'biaya', 'penanganan', 'mahal', 'ditambah', 'biaya', 'layananapalagi', 'yg', 'level', 'nya', 'platinumbehhh', 'biaya', 'penanganan', 'dr', 'k', 'transaksi']",guna shopee harga murah riah ongkir murah biaya nang apa gak biaya layan spt skrg akun yg bikin kena batas si shopee cs nya kerja gimana sihsering spt shopee nya batas akun orang yg belanjaskrg biaya tangan mahal tambah biaya layananapalagi yg level nya platinumbehhh biaya tangan dr k transaksi
"Kecewa sama aplikasi ini mau daftar malah kebanyakan gangguan sinyal sedangkan sinyal saya bagus"" aja,dan juga layanannya lambat+lama sumpah kecewa sama ini apk",1,Negatif,kecewa sama aplikasi ini mau daftar malah kebanyakan gangguan sinyal sedangkan sinyal saya bagus ajadan juga layanannya lambatlama sumpah kecewa sama ini apk,kecewa aplikasi daftar kebanyakan gangguan sinyal sinyal bagus ajadan layanannya lambatlama sumpah kecewa apk,"['kecewa', 'aplikasi', 'daftar', 'kebanyakan', 'gangguan', 'sinyal', 'sinyal', 'bagus', 'ajadan', 'layanannya', 'lambatlama', 'sumpah', 'kecewa', 'apk']",kecewa aplikasi daftar banyak ganggu sinyal sinyal bagus ajadan layan lambatlama sumpah kecewa apk
"Aplikasi nya sangat bagus bisa gratis ongkir, semakin banyak pesanannya semakin lama juga datang pesanannya begitu juga semakin dikit pesanannya maka juga semakin cepat datang pesanannya, tapi itu juga sih tergantung jasa kirimnya sih (udah sekian) segitu aja, monggo yang menurut kalian ulasannya tidak berguna tidak usah di klik tombol ya",5,Positif,aplikasi nya sangat bagus bisa gratis ongkir semakin banyak pesanannya semakin lama juga datang pesanannya begitu juga semakin dikit pesanannya maka juga semakin cepat datang pesanannya tapi itu juga sih tergantung jasa kirimnya sih udah sekian segitu aja monggo yang menurut kalian ulasannya tidak berguna tidak usah di klik tombol ya,aplikasi nya bagus gratis ongkir pesanannya pesanannya dikit pesanannya cepat pesanannya sih tergantung jasa kirimnya sih udah sekian segitu aja monggo ulasannya berguna klik tombol ya,"['aplikasi', 'nya', 'bagus', 'gratis', 'ongkir', 'pesanannya', 'pesanannya', 'dikit', 'pesanannya', 'cepat', 'pesanannya', 'sih', 'tergantung', 'jasa', 'kirimnya', 'sih', 'udah', 'sekian', 'segitu', 'aja', 'monggo', 'ulasannya', 'berguna', 'klik', 'tombol', 'ya']",aplikasi nya bagus gratis ongkir pesan pesan dikit pesan cepat pesan sih gantung jasa kirim sih udah sekian segitu aja monggo ulas guna klik tombol ya
"saya pengguna baru dari bulan kemarin. jika dapat penjual yang amanah dan terpercaya pasti kita happy, 5 kali belanja ada 2 kali penjual yang tidak amanah, barangnya gak seperti deskripsi dari penjual pas sampai beda.",4,Positif,saya pengguna baru dari bulan kemarin jika dapat penjual yang amanah dan terpercaya pasti kita happy  kali belanja ada  kali penjual yang tidak amanah barangnya gak seperti deskripsi dari penjual pas sampai beda,pengguna kemarin penjual amanah terpercaya happy kali belanja kali penjual amanah barangnya gak deskripsi penjual pas beda,"['pengguna', 'kemarin', 'penjual', 'amanah', 'terpercaya', 'happy', 'kali', 'belanja', 'kali', 'penjual', 'amanah', 'barangnya', 'gak', 'deskripsi', 'penjual', 'pas', 'beda']",guna kemarin jual amanah percaya happy kali belanja kali jual amanah barang gak deskripsi jual pas beda
"Aplikasi bener-bener lemot. Pindah bentar ke aplikasi lain yg ringan aja kek kalkulator, langsung ngelag parah. Berasa pegang hp kentang buka aplikasi ini. Sekalinya kumat penyakit lemotnya, langsung gabisa pencet apa-apa. Harus di close dlu",1,Negatif,aplikasi benerbener lemot pindah bentar ke aplikasi lain yg ringan aja kek kalkulator langsung ngelag parah berasa pegang hp kentang buka aplikasi ini sekalinya kumat penyakit lemotnya langsung gabisa pencet apaapa harus di close dlu,aplikasi benerbener lemot pindah bentar aplikasi yg ringan aja kek kalkulator langsung ngelag parah berasa pegang hp kentang buka aplikasi sekalinya kumat penyakit lemotnya langsung gabisa pencet apaapa close dlu,"['aplikasi', 'benerbener', 'lemot', 'pindah', 'bentar', 'aplikasi', 'yg', 'ringan', 'aja', 'kek', 'kalkulator', 'langsung', 'ngelag', 'parah', 'berasa', 'pegang', 'hp', 'kentang', 'buka', 'aplikasi', 'sekalinya', 'kumat', 'penyakit', 'lemotnya', 'langsung', 'gabisa', 'pencet', 'apaapa', 'close', 'dlu']",aplikasi benerbener lot pindah bentar aplikasi yg ringan aja kek kalkulator langsung ngelag parah asa pegang hp kentang buka aplikasi sekali kumat sakit lot langsung gabisa pencet apaapa close dlu
"Memudahkan belanja dgn metode COD. sedangkan tokopedia tidak semua provinsi bisa menggunakan pembayaran COD, salah satunya saya di Provinsi Jambi. klu di lazada saya kurang yakin dengan seleksi sistem mereka terhadap keaslian produk yg dijual oleh penjual",5,Positif,memudahkan belanja dgn metode cod sedangkan tokopedia tidak semua provinsi bisa menggunakan pembayaran cod salah satunya saya di provinsi jambi klu di lazada saya kurang yakin dengan seleksi sistem mereka terhadap keaslian produk yg dijual oleh penjual,memudahkan belanja dgn metode cod tokopedia provinsi pembayaran cod salah satunya provinsi jambi klu lazada seleksi sistem keaslian produk yg dijual penjual,"['memudahkan', 'belanja', 'dgn', 'metode', 'cod', 'tokopedia', 'provinsi', 'pembayaran', 'cod', 'salah', 'satunya', 'provinsi', 'jambi', 'klu', 'lazada', 'seleksi', 'sistem', 'keaslian', 'produk', 'yg', 'dijual', 'penjual']",mudah belanja dgn metode cod tokopedia provinsi bayar cod salah satu provinsi jambi klu lazada seleksi sistem asli produk yg jual jual
Sepertinya aplikasi shopee dari dulu sampai sekarang sengaja di buat lambat supaya voucher dan promo tidak bisa di dapatkan itu sebab nya saya jarang belanja di shopee dan lebih banyak belanja di si biru banyak promo banyak voucer,1,Negatif,sepertinya aplikasi shopee dari dulu sampai sekarang sengaja di buat lambat supaya voucher dan promo tidak bisa di dapatkan itu sebab nya saya jarang belanja di shopee dan lebih banyak belanja di si biru banyak promo banyak voucer,aplikasi shopee sengaja lambat voucher promo dapatkan nya jarang belanja shopee belanja si biru promo voucer,"['aplikasi', 'shopee', 'sengaja', 'lambat', 'voucher', 'promo', 'dapatkan', 'nya', 'jarang', 'belanja', 'shopee', 'belanja', 'si', 'biru', 'promo', 'voucer']",aplikasi shopee sengaja lambat voucher promo dapat nya jarang belanja shopee belanja si biru promo voucer
"Sungguh sebuah aplikasi yg sangat membantu sekali sebagai pengguna baru ..saya merasa terprioritaskan krna sistem layanan yg begitu apek dan memuaskan banyak fitur"" yg memudahkankan untuk berbelanja hingga membuat saya sebagai konsumen dan pelanggan merasa lebih aman dan nyaman...",5,Positif,sungguh sebuah aplikasi yg sangat membantu sekali sebagai pengguna baru saya merasa terprioritaskan krna sistem layanan yg begitu apek dan memuaskan banyak fitur yg memudahkankan untuk berbelanja hingga membuat saya sebagai konsumen dan pelanggan merasa lebih aman dan nyaman,sungguh aplikasi yg membantu pengguna terprioritaskan krna sistem layanan yg apek memuaskan fitur yg memudahkankan berbelanja konsumen pelanggan aman nyaman,"['sungguh', 'aplikasi', 'yg', 'membantu', 'pengguna', 'terprioritaskan', 'krna', 'sistem', 'layanan', 'yg', 'apek', 'memuaskan', 'fitur', 'yg', 'memudahkankan', 'berbelanja', 'konsumen', 'pelanggan', 'aman', 'nyaman']",sungguh aplikasi yg bantu guna prioritas krna sistem layan yg apek muas fitur yg memudahkankan belanja konsumen langgan aman nyaman
"Yang bener aja sekarang vocer diskon live gk bisa di pake bareng vocer gratis ongkir kalau harganya tdk mencukupi, perasaan sebelum nya bisa bisa aja. Jangan kebanyan update yang aneh lah pikirin pengguna nya juga, bukan nya mempermudah malah mempersulit pengguna jadinya. Kita pengguna butuh yang praktis dan simpel bukan yang rumit dan menyusahkan",1,Negatif,yang bener aja sekarang vocer diskon live gk bisa di pake bareng vocer gratis ongkir kalau harganya tdk mencukupi perasaan sebelum nya bisa bisa aja jangan kebanyan update yang aneh lah pikirin pengguna nya juga bukan nya mempermudah malah mempersulit pengguna jadinya kita pengguna butuh yang praktis dan simpel bukan yang rumit dan menyusahkan,bener aja vocer diskon live gk pake bareng vocer gratis ongkir harganya tdk mencukupi perasaan nya aja kebanyan update aneh pikirin pengguna nya nya mempermudah mempersulit pengguna pengguna butuh praktis simpel rumit menyusahkan,"['bener', 'aja', 'vocer', 'diskon', 'live', 'gk', 'pake', 'bareng', 'vocer', 'gratis', 'ongkir', 'harganya', 'tdk', 'mencukupi', 'perasaan', 'nya', 'aja', 'kebanyan', 'update', 'aneh', 'pikirin', 'pengguna', 'nya', 'nya', 'mempermudah', 'mempersulit', 'pengguna', 'pengguna', 'butuh', 'praktis', 'simpel', 'rumit', 'menyusahkan']",bener aja vocer diskon live gk pake bareng vocer gratis ongkir harga tdk cukup asa nya aja kebanyan update aneh pikirin guna nya nya mudah sulit guna guna butuh praktis simpel rumit susah
"Notifikasi sudah di nonaktifkan tapi selalu muncul terus setiap kali aktifin hp..sangat mengganggu , makanya sy hapus aja aplikasinya ( uninstall), ...sedangkan aplikasi seperti tokopedia, lazada tidak pernah muncul notifikasi notifikasi itu.",5,Positif,notifikasi sudah di nonaktifkan tapi selalu muncul terus setiap kali aktifin hpsangat mengganggu  makanya sy hapus aja aplikasinya  uninstall sedangkan aplikasi seperti tokopedia lazada tidak pernah muncul notifikasi notifikasi itu,notifikasi nonaktifkan muncul kali aktifin hpsangat mengganggu sy hapus aja aplikasinya uninstall aplikasi tokopedia lazada muncul notifikasi notifikasi,"['notifikasi', 'nonaktifkan', 'muncul', 'kali', 'aktifin', 'hpsangat', 'mengganggu', 'sy', 'hapus', 'aja', 'aplikasinya', 'uninstall', 'aplikasi', 'tokopedia', 'lazada', 'muncul', 'notifikasi', 'notifikasi']",notifikasi nonaktif muncul kali aktifin hpsangat ganggu sy hapus aja aplikasi uninstall aplikasi tokopedia lazada muncul notifikasi notifikasi
